"index","Normalised_ASHP_heat","Normalised_ASHP_elec","Normalised_GSHP_heat","Normalised_GSHP_elec","Normalised_Resistance_heater_heat","Normalised_Resistance_heater_elec","Normalised_Gas_boiler_heat","Normalised_Gas_boiler_gas","UK_daily_average_OAT_[degrees_C]"
"2013-04-04T10:30:00",7.876417568199855e-05,3.372942591191608e-05,7.579789438270713e-05,2.9737571830718797e-05,5.836934998528617e-05,5.836934998528617e-05,6.966566249937553e-05,8.293531385087245e-05,3.6
"2013-04-04T11:00:00",7.855747775867983e-05,3.371659602389957e-05,7.21459116931363e-05,2.8559358699450963e-05,5.836934998528617e-05,5.836934998528617e-05,6.924207687522919e-05,8.243104362372842e-05,3.6
"2013-04-04T11:30:00",7.587183146426103e-05,3.3260877981932616e-05,7.00537482534909e-05,2.8004965215948412e-05,5.77552253128618e-05,5.77552253128618e-05,6.924207687522919e-05,8.243104362372842e-05,3.6
"2013-04-04T12:00:00",7.575853400671533e-05,3.322573129224768e-05,6.880045457558837e-05,2.7529238283485276e-05,5.707689175415797e-05,5.707689175415797e-05,6.924207687522919e-05,8.243104362372842e-05,3.6
"2013-04-04T12:30:00",7.454090804692905e-05,3.3320579447756005e-05,6.809966783864686e-05,2.728338979428131e-05,5.706661805260645e-05,5.706661805260645e-05,6.924207687522919e-05,8.243104362372842e-05,3.6
"2013-04-04T13:00:00",7.348012912914137e-05,3.166450981144339e-05,6.677538141435259e-05,2.6632966225003444e-05,5.706661805260645e-05,5.706661805260645e-05,6.966566249937553e-05,8.293531385087245e-05,3.6
"2013-04-04T13:30:00",7.348012912914137e-05,3.1576980531819114e-05,6.674559537289042e-05,2.6632966225003444e-05,5.706661805260645e-05,5.706661805260645e-05,6.966566249937553e-05,8.293531385087245e-05,3.6
"2013-04-04T14:00:00",7.592836829431038e-05,3.140632448797334e-05,6.714745865733695e-05,2.6551503954294037e-05,5.706661805260645e-05,5.706661805260645e-05,7.400952199002902e-05,8.810657728386292e-05,3.6
"2013-04-04T14:30:00",7.563068272144415e-05,3.140632448797334e-05,6.677587097126791e-05,2.6551503954294037e-05,5.706661805260645e-05,5.706661805260645e-05,7.590285538535194e-05,9.03605461842144e-05,3.6
"2013-04-04T15:00:00",7.82518333891045e-05,3.113149422938237e-05,6.806558069000008e-05,2.7053322521926226e-05,6.329865310679644e-05,6.329865310679644e-05,0.00011718381211165237,0.00013950453564367496,3.6
"2013-04-04T15:30:00",7.82518333891045e-05,3.113149422938237e-05,6.869316468076067e-05,2.7190064510463143e-05,6.329865310679644e-05,6.329865310679644e-05,0.00012098627060965241,0.00014403127138798555,3.6
"2013-04-04T16:00:00",8.349881348980166e-05,3.187470806670666e-05,7.289110124229743e-05,2.8196514849573065e-05,7.133450607434292e-05,7.133450607434292e-05,0.0001440304279681721,0.0001714647957967622,3.6
"2013-04-04T16:30:00",8.297637933078179e-05,3.1653529749199765e-05,7.352837845998136e-05,2.8196514849573065e-05,7.223989263353749e-05,7.223989263353749e-05,0.0001440304279681721,0.0001714647957967622,3.6
"2013-04-04T17:00:00",8.316763523025726e-05,3.176874696922055e-05,7.79443356969212e-05,2.959628220812206e-05,7.815022235449453e-05,7.815022235449453e-05,0.00014956461712374762,0.0001780531226255666,3.6
"2013-04-04T17:30:00",8.322064725051629e-05,3.1768267902810557e-05,8.016076266901551e-05,3.058021467754477e-05,7.840777125397468e-05,7.840777125397468e-05,0.00014956461712374762,0.0001780531226255666,3.6
"2013-04-04T18:00:00",8.124311705942839e-05,3.2795099545355825e-05,7.84875760248422e-05,2.982451364204469e-05,7.840777125397468e-05,7.840777125397468e-05,0.00014762643332131108,0.0001757457486514442,3.6
"2013-04-04T18:30:00",8.063994797140188e-05,3.2795099545355825e-05,7.961610262604008e-05,3.075661602147535e-05,7.840777125397468e-05,7.840777125397468e-05,0.00014762643332131108,0.0001757457486514442,3.6
"2013-04-04T19:00:00",8.136364597198041e-05,3.3789253263803414e-05,7.91442187153622e-05,3.060639897884422e-05,7.272916280837948e-05,7.272916280837948e-05,0.00014059512316932232,0.00016737514123673408,3.6
"2013-04-04T19:30:00",8.156776323098838e-05,3.3789253263803414e-05,7.891022449717923e-05,3.060639897884422e-05,7.272916280837948e-05,7.272916280837948e-05,0.00014059512316932232,0.00016737514123673408,3.6
"2013-04-04T20:00:00",8.030009056711586e-05,3.401136523628453e-05,7.932803334972478e-05,3.088240767086707e-05,7.027031424548844e-05,7.027031424548844e-05,0.00012099187953316794,0.0001440379447917912,3.6
"2013-04-04T20:30:00",8.030009056711586e-05,3.401136523628453e-05,7.911175409820621e-05,3.071577298739715e-05,7.027031424548844e-05,7.027031424548844e-05,0.00010950405585064014,0.00013036197242991557,3.6
"2013-04-04T21:00:00",7.220232963079194e-05,3.304645554985715e-05,7.740485796357794e-05,2.9954158803727006e-05,6.891432551409202e-05,6.891432551409202e-05,6.231722437131209e-05,7.418716842968605e-05,3.6
"2013-04-04T21:30:00",7.010164090714972e-05,3.162150223643244e-05,7.625420338980756e-05,2.9659249717937665e-05,6.539007521739866e-05,6.539007521739866e-05,5.4931639363881106e-05,6.539480724745571e-05,3.6
"2013-04-04T22:00:00",6.008348806542607e-05,2.8968666745845486e-05,7.173475382096889e-05,2.83878913898598e-05,5.984517175904783e-05,5.984517175904783e-05,2.6993257385251456e-05,3.213483032991269e-05,3.6
"2013-04-04T22:30:00",5.636210368943828e-05,2.6520488775290898e-05,6.568080908206733e-05,2.6483221255112092e-05,5.508358384305629e-05,5.508358384305629e-05,2.6993257385251456e-05,3.213483032991269e-05,3.6
"2013-04-04T23:00:00",4.6153132052627856e-05,2.110095384928355e-05,6.015965612777979e-05,2.5682316632152337e-05,4.82544222319089e-05,4.82544222319089e-05,2.1728936479246613e-05,2.586778150170422e-05,3.6
"2013-04-04T23:30:00",4.3501251198025775e-05,2.0361408191989057e-05,5.772936621722752e-05,2.555061882826078e-05,4.7847645894133606e-05,4.7847645894133606e-05,2.1728936479246613e-05,2.586778150170422e-05,3.6
"2013-04-05T00:00:00",4.604865361322815e-05,2.1180718406547325e-05,6.528726826518126e-05,2.560081414783917e-05,5.5186764956630405e-05,5.5186764956630405e-05,1.7645056188474315e-05,2.1006019474358478e-05,4.0
"2013-04-05T00:30:00",4.701020983478558e-05,2.1617032510492016e-05,6.563076237798109e-05,2.564355246654669e-05,0.00010367890903294894,0.00010367890903294894,1.7645056188474315e-05,2.1006019474358478e-05,4.0
"2013-04-05T01:00:00",5.1668497744809284e-05,2.353823393321958e-05,6.757854149595792e-05,2.5858410254593286e-05,0.00011170909712761813,0.00011170909712761813,1.7850629879305357e-05,2.12507496077718e-05,4.0
"2013-04-05T01:30:00",5.126946339996628e-05,2.3087164933530627e-05,6.753060688027779e-05,2.5858410254593286e-05,0.00010866753596209078,0.00010866753596209078,1.7850629879305357e-05,2.12507496077718e-05,4.0
"2013-04-05T02:00:00",5.9148986857110336e-05,2.831862433159455e-05,7.30662437255886e-05,2.7476282212587984e-05,0.00010768325380915713,0.00010768325380915713,1.862899215473214e-05,2.2177371353846465e-05,4.0
"2013-04-05T02:30:00",5.5976280387638726e-05,2.60787615705968e-05,7.255332095806641e-05,2.7445607975008017e-05,0.00010656685423211878,0.00010656685423211878,1.862899215473214e-05,2.2177371353846465e-05,4.0
"2013-04-05T03:00:00",6.414032733029711e-05,2.9952641177289512e-05,7.494545690073962e-05,2.8118206724132367e-05,9.723029749625607e-05,9.723029749625607e-05,2.1864760548567304e-05,2.6029477719048938e-05,4.0
"2013-04-05T03:30:00",6.455275105677413e-05,2.9952641177289512e-05,7.537872176446889e-05,2.8623822854693407e-05,8.796146046912268e-05,8.796146046912268e-05,2.420420967664666e-05,2.8814535365046862e-05,4.0
"2013-04-05T04:00:00",7.300861588298512e-05,3.363244818382611e-05,7.845713957204968e-05,2.912113225345198e-05,8.483691241277821e-05,8.483691241277821e-05,4.154687355219744e-05,4.9460565743738854e-05,4.0
"2013-04-05T04:30:00",8.071606008439384e-05,3.6878679108308706e-05,7.845713957204968e-05,2.912113225345198e-05,8.404247343793581e-05,8.404247343793581e-05,5.875030569261339e-05,6.994084054849311e-05,4.0
"2013-04-05T05:00:00",9.717488664711195e-05,4.012564786499939e-05,8.130962686320985e-05,3.0362068116077755e-05,8.678953814421671e-05,8.678953814421671e-05,9.832626156891486e-05,0.00011705507141647939,4.0
"2013-04-05T05:30:00",9.930652236147267e-05,4.0994765250438905e-05,8.376134188247764e-05,3.103973028244057e-05,8.656918857663076e-05,8.656918857663076e-05,0.00010776638756704885,0.00012829331538845109,4.0
"2013-04-05T06:00:00",0.00010750878971187718,4.194093190067972e-05,8.611469093011699e-05,3.185903175491106e-05,8.971699058645296e-05,8.971699058645296e-05,0.00014293256161721375,0.00017015780787709038,4.0
"2013-04-05T06:30:00",0.00010853279591165402,4.2381316320691794e-05,8.994805445681423e-05,3.319508153251348e-05,8.971699058645296e-05,8.971699058645296e-05,0.00014293256161721375,0.00017015780787709038,4.0
"2013-04-05T07:00:00",0.00010811527379958743,4.276032079402795e-05,9.384331196494848e-05,3.430147316746862e-05,8.642822415969919e-05,8.642822415969919e-05,0.00013924649177899615,0.00016576963447837575,4.0
"2013-04-05T07:30:00",0.00010466099517343387,4.157110312267072e-05,9.178306064251176e-05,3.364514169527336e-05,7.77286788820521e-05,7.77286788820521e-05,0.00012955243960255543,0.0001542290888826726,4.0
"2013-04-05T08:00:00",9.569533375028853e-05,3.739687860001105e-05,8.869883808864931e-05,3.318734653325141e-05,6.549047634706077e-05,6.549047634706077e-05,0.00010491926442094655,0.00012490388645822415,4.0
"2013-04-05T08:30:00",9.106623741975839e-05,3.605930769913603e-05,8.626204756162861e-05,3.22214647266636e-05,6.460511965937304e-05,6.460511965937304e-05,0.00010211145968881475,0.00012156126057126531,4.0
"2013-04-05T09:00:00",8.626634167514299e-05,3.461177182457459e-05,8.510534346311891e-05,3.181495764519174e-05,6.0244811056364764e-05,6.0244811056364764e-05,7.349230510899244e-05,8.749083980117351e-05,4.0
"2013-04-05T09:30:00",8.265064214666767e-05,3.4046725232911145e-05,8.149141333320896e-05,3.081084494035247e-05,6.0244811056364764e-05,6.0244811056364764e-05,7.226734978281678e-05,8.60325583230305e-05,4.0
"2013-04-05T10:00:00",7.694440171003771e-05,3.325663282410976e-05,7.794204177308942e-05,2.9687000601366144e-05,6.0244811056364764e-05,6.0244811056364764e-05,6.725983295041376e-05,8.007122811542188e-05,4.0
"2013-04-05T10:30:00",7.623169076537302e-05,3.321682835005906e-05,7.681395577311533e-05,2.9687000601366144e-05,5.9871698750188004e-05,5.9871698750188004e-05,6.725983295041376e-05,8.007122811542188e-05,4.0
"2013-04-05T11:00:00",7.58604807374958e-05,3.321682835005906e-05,7.302003654645253e-05,2.8305203478444537e-05,5.9871698750188004e-05,5.9871698750188004e-05,6.683624732626741e-05,7.956695788827786e-05,4.0
"2013-04-05T11:30:00",7.317484843041745e-05,3.22680495639915e-05,7.1152565743599e-05,2.7836763950349462e-05,5.925757757459874e-05,5.925757757459874e-05,6.683624732626741e-05,7.956695788827786e-05,4.0
"2013-04-05T12:00:00",7.402282395078532e-05,3.253604001310841e-05,7.012810495525792e-05,2.7720137505779572e-05,5.857924051905981e-05,5.857924051905981e-05,6.683624732626741e-05,7.956695788827786e-05,4.0
"2013-04-05T12:30:00",7.280520498466926e-05,3.212250778990169e-05,6.932378392439625e-05,2.7596762169448473e-05,5.856896681750829e-05,5.856896681750829e-05,6.683624732626741e-05,7.956695788827786e-05,4.0
"2013-04-05T13:00:00",7.202029138866495e-05,3.1265227191307616e-05,6.784847618539569e-05,2.6884958653494687e-05,5.856896681750829e-05,5.856896681750829e-05,6.725983295041376e-05,8.007122811542188e-05,4.0
"2013-04-05T13:30:00",7.202029138866495e-05,3.117769441484823e-05,6.755624567530016e-05,2.645757721483705e-05,5.856896681750829e-05,5.856896681750829e-05,6.725983295041376e-05,8.007122811542188e-05,4.0
"2013-04-05T14:00:00",7.446852356016374e-05,3.100704186783757e-05,6.795811595341691e-05,2.6851736971537494e-05,5.856896681750829e-05,5.856896681750829e-05,7.091868342413952e-05,8.442700695635796e-05,4.0
"2013-04-05T14:30:00",7.417084498096771e-05,3.0361400220571852e-05,6.753252314591776e-05,2.637611494412764e-05,5.856896681750829e-05,5.856896681750829e-05,7.281202381313265e-05,8.668098477837228e-05,4.0
"2013-04-05T15:00:00",7.679199564862808e-05,3.0436697570983325e-05,6.825345864675982e-05,2.6643190970863433e-05,6.428527813925342e-05,6.428527813925342e-05,0.00011409298053943309,0.00013582497423783281,4.0
"2013-04-05T15:30:00",7.679199564862808e-05,3.0436697570983325e-05,6.888104263752042e-05,2.677993295940035e-05,6.428527813925342e-05,6.428527813925342e-05,0.0001178954320437629,0.0001403517010604806,4.0
"2013-04-05T16:00:00",8.183436893340195e-05,3.1291582837527436e-05,7.30217639829966e-05,2.7786392040598045e-05,7.133450607434292e-05,7.133450607434292e-05,0.00014060551576326757,0.0001673875245047585,4.0
"2013-04-05T16:30:00",8.131192778071186e-05,3.1291582837527436e-05,7.363852876592859e-05,2.805964697497221e-05,7.223989263353749e-05,7.223989263353749e-05,0.00014060551576326757,0.0001673875245047585,4.0
"2013-04-05T17:00:00",8.258718857677186e-05,3.137069173820819e-05,7.81222686546297e-05,2.9283383654112227e-05,7.815022235449453e-05,7.815022235449453e-05,0.00014525850247126536,0.0001729267886866474,4.0
"2013-04-05T17:30:00",8.23978629302768e-05,3.137069173820819e-05,8.033868863305381e-05,3.0170091868569752e-05,7.840777125397468e-05,7.840777125397468e-05,0.00014525850247126536,0.0001729267886866474,4.0
"2013-04-05T18:00:00",8.09196178497843e-05,3.2395816925220054e-05,7.778367011098308e-05,2.924183950459458e-05,7.840777125397468e-05,7.840777125397468e-05,0.00014332029069414796,0.00017061939686919926,4.0
"2013-04-05T18:30:00",8.03164487617578e-05,3.2395816925220054e-05,7.88621080460734e-05,3.0179855032195294e-05,7.840777125397468e-05,7.840777125397468e-05,0.00014332029069414796,0.00017061939686919926,4.0
"2013-04-05T19:00:00",8.104015375600654e-05,3.3554989789317006e-05,7.718046605460547e-05,2.9434658489363957e-05,7.272916280837948e-05,7.272916280837948e-05,0.0001371702109644178,0.00016329786994473034,4.0
"2013-04-05T19:30:00",8.124426402134428e-05,3.3554989789317006e-05,7.733773971048744e-05,2.9434658489363957e-05,7.272916280837948e-05,7.272916280837948e-05,0.0001371702109644178,0.00016329786994473034,4.0
"2013-04-05T20:00:00",7.977994333825756e-05,3.369579684866864e-05,7.754855690556508e-05,2.9544035994751986e-05,7.027031424548844e-05,7.027031424548844e-05,0.00011576609025323398,0.00013781677115391527,4.0
"2013-04-05T20:30:00",7.977994333825756e-05,3.369579684866864e-05,7.733228464771672e-05,2.9544035994751986e-05,7.027031424548844e-05,7.027031424548844e-05,0.0001076728682088821,0.00012818198195784828,4.0
"2013-04-05T21:00:00",7.168217540826342e-05,3.281219207537074e-05,7.578008150465967e-05,2.924912516054509e-05,6.891432551409202e-05,6.891432551409202e-05,6.116626207605208e-05,7.281697945044293e-05,4.0
"2013-04-05T21:30:00",6.851123134368697e-05,3.088121525009475e-05,7.462942693088929e-05,2.874350553314894e-05,6.539007521739866e-05,6.539007521739866e-05,5.3780694552796654e-05,6.402463611153828e-05,4.0
"2013-04-05T22:00:00",5.849307500512821e-05,2.804929983988339e-05,7.040040350522965e-05,2.7399077338624315e-05,5.984517175904783e-05,5.984517175904783e-05,2.772683394501414e-05,3.3008136218844784e-05,4.0
"2013-04-05T22:30:00",5.340344898752055e-05,2.4556926692047636e-05,6.45683049793409e-05,2.59673559008453e-05,5.508358384305629e-05,5.508358384305629e-05,2.772683394501414e-05,3.3008136218844784e-05,4.0
"2013-04-05T23:00:00",4.2402598059167814e-05,1.9364747242768e-05,5.899922440304344e-05,2.526579111809194e-05,4.82544222319089e-05,4.82544222319089e-05,2.24625130390093e-05,2.674108739063631e-05,4.0
"2013-04-05T23:30:00",3.975071370773062e-05,1.8105299135072873e-05,5.776411776454509e-05,2.526579111809194e-05,4.7847645894133606e-05,4.7847645894133606e-05,2.24625130390093e-05,2.674108739063631e-05,4.0
"2013-04-06T00:00:00",5.113395054897033e-05,2.291641972038956e-05,6.691563947059203e-05,2.5161188541045845e-05,5.5484174279522996e-05,5.5484174279522996e-05,1.673230879137438e-05,1.9919414470204716e-05,4.4
"2013-04-06T00:30:00",5.1238338070657196e-05,2.291641972038956e-05,6.698961851416726e-05,2.5161188541045845e-05,0.00010367890903294894,0.00010367890903294894,1.673230879137438e-05,1.9919414470204716e-05,4.4
"2013-04-06T01:00:00",5.5359267329413966e-05,2.5950826361282998e-05,6.930245323022869e-05,2.6158412480719522e-05,0.00011170909712761813,0.00011170909712761813,1.693788073378787e-05,2.0164144603618036e-05,4.4
"2013-04-06T01:30:00",5.4960236481406074e-05,2.5479757213185628e-05,6.925451861454856e-05,2.6158412480719522e-05,0.00010866753596209078,0.00010866753596209078,1.693788073378787e-05,2.0164144603618036e-05,4.4
"2013-04-06T02:00:00",6.283975644171501e-05,2.8829720002772072e-05,7.47901624535296e-05,2.7392627426264963e-05,0.00010768325380915713,0.00010768325380915713,1.7716243009214647e-05,2.1090766349692702e-05,4.4
"2013-04-06T02:30:00",5.966704997224341e-05,2.811514524499406e-05,7.427723269233718e-05,2.7392627426264963e-05,0.00010656685423211878,0.00010656685423211878,1.7716243009214647e-05,2.1090766349692702e-05,4.4
"2013-04-06T03:00:00",6.806988179718468e-05,3.1783744895004915e-05,7.659539658510541e-05,2.8132500037642187e-05,9.723029749625607e-05,9.723029749625607e-05,2.015714056907139e-05,2.3996596545580032e-05,4.4
"2013-04-06T03:30:00",6.848230552366172e-05,3.1783744895004915e-05,7.73135975608919e-05,2.8132500037642187e-05,8.825887328885037e-05,8.825887328885037e-05,2.2496589697150746e-05,2.6781654191577957e-05,4.4
"2013-04-06T04:00:00",7.647145476148657e-05,3.478008848573215e-05,7.998124914183754e-05,2.915125573950221e-05,8.464706923468696e-05,8.464706923468696e-05,3.889540532413827e-05,4.630405466532273e-05,4.4
"2013-04-06T04:30:00",8.338434109565919e-05,3.695145873744139e-05,7.998124914183754e-05,2.915125573950221e-05,8.385263725351478e-05,8.385263725351478e-05,5.530680431226711e-05,6.584143461097889e-05,4.4
"2013-04-06T05:00:00",9.700494745446361e-05,3.9967982563585174e-05,8.300798372650087e-05,3.0047408905590322e-05,8.507158501697242e-05,8.507158501697242e-05,9.649469626896502e-05,0.00011487463486127001,4.4
"2013-04-06T05:30:00",9.913657617515412e-05,4.1021578982058056e-05,8.502780464140229e-05,3.068133615523943e-05,8.485123544938646e-05,8.485123544938646e-05,0.00010466193931891342,0.00012459754332122539,4.4
"2013-04-06T06:00:00",0.00011152707287283158,4.346131734107602e-05,8.686848968731755e-05,3.1133452457043655e-05,8.604317365845882e-05,8.604317365845882e-05,0.00013982809938173788,0.00016646202688820188,4.4
"2013-04-06T06:30:00",0.00011359233865681522,4.533244583345402e-05,9.113374032471093e-05,3.2676402974401146e-05,8.604317365845882e-05,8.604317365845882e-05,0.00013982809938173788,0.00016646202688820188,4.4
"2013-04-06T07:00:00",0.00011305993152406324,4.56402617376323e-05,9.654500173884936e-05,3.481192017573334e-05,8.471026403878467e-05,8.471026403878467e-05,0.00013391872779360084,0.00015942706377421143,4.4
"2013-04-06T07:30:00",0.0001101137290519702,4.408570172771148e-05,9.463800970558898e-05,3.401430607461157e-05,7.601071876113759e-05,7.601071876113759e-05,0.00012864657747378597,0.00015315069180833329,4.4
